subject,keyword,wav_index,Start,End,Label,Manually_Revised,Manually_Removed,fig_index,RICK_v2.0,RICK_v2.R
1,Landing,31,3272360,3332320,Train,FALSE,FALSE,30,TRUE,
1,Landing,32,3365280,3425280,Val,FALSE,FALSE,31,TRUE,TRUE
1,Landing,33,3470000,3529960,Test,FALSE,FALSE,32,TRUE,TRUE
1,Landing,34,3566680,3626680,Train,FALSE,FALSE,33,TRUE,
1,Landing,35,3670120,3730120,Train,FALSE,FALSE,34,TRUE,
1,Landing,36,3772840,3832800,Val,FALSE,FALSE,35,TRUE,TRUE
1,Landing,37,3879720,3939680,Test,FALSE,FALSE,36,TRUE,TRUE
1,Landing,38,3975160,4035120,Test,FALSE,FALSE,37,TRUE,TRUE
1,Landing,39,4078400,4138400,Train,FALSE,FALSE,38,TRUE,
1,Landing,40,4241920,4301880,Train,FALSE,FALSE,39,TRUE,
1,Landing,41,4336200,4396200,Train,FALSE,FALSE,40,TRUE,
1,Landing,42,4431800,4491800,Val,FALSE,FALSE,41,TRUE,TRUE
1,Landing,43,4533920,4593880,Val,FALSE,FALSE,42,TRUE,TRUE
1,Landing,44,4646560,4706560,Train,FALSE,FALSE,43,TRUE,
1,Landing,45,4750320,4810320,Val,FALSE,FALSE,44,TRUE,TRUE
1,Landing,46,4843080,4903040,Train,FALSE,FALSE,45,TRUE,
1,Landing,47,4939160,4999160,Test,FALSE,FALSE,46,TRUE,TRUE
1,Landing,48,5039400,5099360,Val,FALSE,FALSE,47,TRUE,TRUE
1,Landing,49,5137000,5197000,Train,FALSE,FALSE,48,TRUE,
1,Landing,50,5236640,5296600,Test,FALSE,FALSE,49,TRUE,TRUE
1,Landing,51,5343840,5403800,Test,FALSE,FALSE,50,TRUE,TRUE
1,Landing,52,5442040,5502040,Train,FALSE,FALSE,51,TRUE,
1,Landing,53,5537920,5597920,Test,FALSE,FALSE,52,TRUE,TRUE
1,Landing,54,5628560,5688520,Train,FALSE,FALSE,53,,
1,Landing,55,5716840,5776840,Test,FALSE,FALSE,54,TRUE,TRUE
1,Landing,56,5811440,5871440,Train,FALSE,FALSE,55,,
1,Left,1,65240,125240,Train,FALSE,FALSE,0,TRUE,TRUE
1,Left,2,157160,217120,Train,FALSE,FALSE,1,TRUE,TRUE
1,Left,3,250160,310160,Train,FALSE,FALSE,2,TRUE,TRUE
1,Left,4,349920,409880,Test,FALSE,FALSE,3,TRUE,TRUE
1,Left,5,439440,499400,Train,FALSE,FALSE,4,TRUE,
1,Left,6,532840,592840,Train,FALSE,FALSE,5,TRUE,
1,Left,7,629360,689320,Train,FALSE,FALSE,6,,
1,Left,8,723800,783760,Train,FALSE,FALSE,7,,
1,Left,9,820920,880880,Val,FALSE,FALSE,8,,
1,Left,10,918320,978280,Train,FALSE,FALSE,9,,
1,Left,11,1009440,1069400,Test,FALSE,FALSE,10,TRUE,TRUE
1,Left,12,1098880,1158840,Train,FALSE,FALSE,11,TRUE,TRUE
1,Left,13,1191760,1251720,Train,FALSE,FALSE,12,TRUE,TRUE
1,Left,14,1282000,1342000,Test,FALSE,FALSE,13,TRUE,TRUE
1,Left,15,1375640,1435600,Val,FALSE,FALSE,14,TRUE,TRUE
1,Left,16,1476080,1536080,Val,FALSE,FALSE,15,TRUE,TRUE
1,Left,17,1570120,1630080,Test,FALSE,FALSE,16,TRUE,TRUE
1,Left,18,1656160,1716120,Train,FALSE,FALSE,17,TRUE,TRUE
1,Left,19,1824200,1884160,Train,FALSE,FALSE,18,TRUE,TRUE
1,Left,20,1905920,1965920,Val,FALSE,FALSE,19,TRUE,TRUE
1,Left,21,1983960,2043920,Train,FALSE,FALSE,20,TRUE,
1,Left,22,2067840,2127840,Train,FALSE,FALSE,21,TRUE,
1,Left,23,2153800,2213800,Val,FALSE,FALSE,22,TRUE,TRUE
1,Left,24,2243440,2303440,Test,FALSE,FALSE,23,TRUE,TRUE
1,Left,25,2330960,2390960,Train,FALSE,FALSE,24,TRUE,
1,Left,26,2416440,2476400,Train,FALSE,FALSE,25,TRUE,
1,Left,27,2504040,2564040,Train,FALSE,FALSE,26,TRUE,
1,Left,28,2593360,2653320,Train,FALSE,FALSE,27,TRUE,
1,Left,29,2682240,2742240,Val,FALSE,FALSE,28,TRUE,TRUE
1,Left,30,2774920,2834920,Val,FALSE,FALSE,29,TRUE,TRUE
1,Left,31,2870040,2930040,Test,FALSE,FALSE,30,TRUE,TRUE
1,Left,32,2962960,3022920,Train,FALSE,FALSE,31,TRUE,
1,Left,33,3059800,3119760,Train,FALSE,FALSE,32,TRUE,
1,Left,34,3146920,3206880,Train,FALSE,FALSE,33,TRUE,
1,Left,35,3351920,3411920,Train,FALSE,FALSE,34,TRUE,
1,Left,36,3425400,3485400,Train,FALSE,FALSE,35,TRUE,
1,Left,37,3512000,3571960,Train,FALSE,FALSE,36,TRUE,
1,Left,38,3595360,3655360,Test,FALSE,FALSE,37,TRUE,TRUE
1,Left,39,3685080,3745080,Val,FALSE,FALSE,38,TRUE,TRUE
1,Left,40,3766680,3826640,Train,FALSE,FALSE,39,TRUE,
1,Left,41,3846680,3906680,Train,FALSE,FALSE,40,TRUE,
1,Left,42,3927480,3987440,Test,FALSE,FALSE,41,TRUE,TRUE
1,Left,43,4011480,4071480,Train,FALSE,FALSE,42,TRUE,
1,Left,44,4110680,4170640,Test,FALSE,FALSE,43,TRUE,TRUE
1,Left,45,4192360,4252360,Val,FALSE,FALSE,44,TRUE,TRUE
1,Left,46,4273880,4333880,Train,FALSE,FALSE,45,TRUE,
1,Left,47,4371320,4431280,Val,FALSE,FALSE,46,TRUE,TRUE
1,Left,48,4461880,4521880,Train,FALSE,FALSE,47,TRUE,
1,Left,49,4550760,4610720,Test,FALSE,FALSE,48,TRUE,TRUE
1,Left,50,4636160,4696160,Train,FALSE,FALSE,49,TRUE,
1,Left,51,4717800,4777800,Train,FALSE,FALSE,50,TRUE,
1,Left,52,4824240,4884200,Test,FALSE,FALSE,51,,
1,Left,53,4984480,5044440,Train,FALSE,FALSE,52,TRUE,
1,Left,54,5066160,5126120,Val,FALSE,FALSE,53,TRUE,TRUE
1,Left,55,5145760,5205760,Train,FALSE,FALSE,54,TRUE,
1,Left,56,5228520,5288480,Train,FALSE,FALSE,55,,
1,Light,1,68760,128720,Train,FALSE,FALSE,0,TRUE,TRUE
1,Light,2,152240,212200,Train,FALSE,FALSE,1,TRUE,TRUE
1,Light,3,256800,316760,Train,FALSE,FALSE,2,TRUE,
1,Light,4,363680,423680,Train,FALSE,FALSE,3,TRUE,
1,Light,5,448440,508440,Train,FALSE,FALSE,4,TRUE,
1,Light,6,547760,607760,Train,FALSE,FALSE,5,TRUE,
1,Light,7,637640,697600,Val,FALSE,FALSE,6,,
1,Light,8,728680,788680,Val,FALSE,FALSE,7,,
1,Light,9,822280,882240,Train,FALSE,FALSE,8,,
1,Light,10,909600,969560,Train,FALSE,FALSE,9,,
1,Light,11,1006440,1066440,Test,FALSE,FALSE,10,TRUE,TRUE
1,Light,12,1100960,1160920,Train,FALSE,FALSE,11,TRUE,TRUE
1,Light,13,1190120,1250120,Train,FALSE,FALSE,12,TRUE,TRUE
1,Light,14,1359080,1419080,Train,FALSE,FALSE,13,TRUE,TRUE
1,Light,15,1448840,1508800,Test,FALSE,FALSE,14,TRUE,TRUE
1,Light,16,1532640,1592600,Test,FALSE,FALSE,15,TRUE,TRUE
1,Light,17,1619240,1679200,Train,FALSE,FALSE,16,TRUE,TRUE
1,Light,18,1712400,1772360,Val,FALSE,FALSE,17,TRUE,TRUE
1,Light,19,1801880,1861880,Train,FALSE,FALSE,18,TRUE,TRUE
1,Light,20,1890080,1950040,Val,FALSE,FALSE,19,TRUE,TRUE
1,Light,21,1980680,2040640,Val,FALSE,FALSE,20,TRUE,TRUE
1,Light,22,2073920,2133920,Train,FALSE,FALSE,21,TRUE,
1,Light,23,2169480,2229440,Val,FALSE,FALSE,22,TRUE,TRUE
1,Light,24,2259720,2319680,Train,FALSE,FALSE,23,TRUE,
1,Light,25,2359160,2419160,Train,FALSE,FALSE,24,TRUE,
1,Light,26,2481320,2541280,Train,FALSE,FALSE,25,TRUE,
1,Light,27,2574360,2634360,Train,FALSE,FALSE,26,TRUE,
1,Light,28,2670160,2730120,Train,FALSE,FALSE,27,TRUE,
1,Light,29,2761920,2821880,Train,FALSE,FALSE,28,TRUE,
1,Light,30,2854000,2913960,Train,FALSE,FALSE,29,TRUE,
1,Light,31,2951040,3011040,Val,FALSE,FALSE,30,TRUE,TRUE
1,Light,32,3046760,3106720,Val,FALSE,FALSE,31,TRUE,TRUE
1,Light,33,3129600,3189560,Train,FALSE,FALSE,32,TRUE,
1,Light,34,3217800,3277800,Train,FALSE,FALSE,33,TRUE,
1,Light,35,3307640,3367640,Test,FALSE,FALSE,34,TRUE,TRUE
1,Light,36,3402040,3462040,Test,FALSE,FALSE,35,TRUE,TRUE
1,Light,37,3489240,3549240,Test,FALSE,FALSE,36,TRUE,TRUE
1,Light,38,3627200,3687160,Test,FALSE,FALSE,37,TRUE,TRUE
1,Light,39,3705440,3765440,Train,FALSE,FALSE,38,TRUE,
1,Light,40,3793120,3853080,Train,FALSE,FALSE,39,TRUE,
1,Light,41,3891960,3951920,Test,FALSE,FALSE,40,TRUE,TRUE
1,Light,42,3981600,4041600,Val,FALSE,FALSE,41,TRUE,TRUE
1,Light,43,4065200,4125160,Train,FALSE,FALSE,42,TRUE,
1,Light,44,4152000,4212000,Test,FALSE,FALSE,43,TRUE,TRUE
1,Light,45,4240680,4300640,Val,FALSE,FALSE,44,TRUE,TRUE
1,Light,46,4319160,4379160,Test,FALSE,FALSE,45,TRUE,TRUE
1,Light,47,4404200,4464160,Train,FALSE,FALSE,46,TRUE,
1,Light,48,4475640,4535640,Train,FALSE,FALSE,47,TRUE,
1,Light,49,4553120,4613120,Train,FALSE,FALSE,48,TRUE,
1,Light,50,4629000,4689000,Train,FALSE,FALSE,49,TRUE,
1,Light,51,4702840,4762800,Train,FALSE,FALSE,50,TRUE,
1,Light,52,4804240,4864200,Train,FALSE,FALSE,51,TRUE,
1,Light,53,4911760,4971720,Test,FALSE,FALSE,52,,
1,Light,54,5009800,5069760,Val,FALSE,FALSE,53,TRUE,TRUE
1,Light,55,5107000,5166960,Train,FALSE,FALSE,54,,
1,Light,56,5196320,5256280,Val,FALSE,FALSE,55,TRUE,TRUE
1,Light,57,5305720,5365720,Train,FALSE,FALSE,56,,
1,Look,1,42200,102160,Test,FALSE,FALSE,0,TRUE,TRUE
1,Look,2,131720,191720,Val,FALSE,FALSE,1,TRUE,TRUE
1,Look,3,227640,287600,Train,FALSE,FALSE,2,TRUE,TRUE
1,Look,4,336880,396840,Train,FALSE,FALSE,3,TRUE,
1,Look,5,451120,511080,Train,FALSE,FALSE,4,TRUE,
1,Look,6,567680,627640,Test,FALSE,FALSE,5,TRUE,TRUE
1,Look,7,679720,739720,Train,FALSE,FALSE,6,TRUE,
1,Look,8,805880,865880,Train,FALSE,FALSE,7,,
1,Look,9,907640,967600,Train,FALSE,FALSE,8,,
1,Look,10,1013360,1073360,Train,FALSE,FALSE,9,,
1,Look,11,1150880,1210840,Val,FALSE,FALSE,10,TRUE,TRUE
1,Look,12,1244880,1304840,Val,FALSE,FALSE,11,TRUE,TRUE
1,Look,13,1341560,1401560,Train,FALSE,FALSE,12,TRUE,TRUE
1,Look,14,1445960,1505920,Test,FALSE,FALSE,13,TRUE,TRUE
1,Look,15,1536840,1596840,Val,FALSE,FALSE,14,TRUE,TRUE
1,Look,16,1646160,1706160,Train,FALSE,FALSE,15,TRUE,TRUE
1,Look,17,1730200,1790200,Train,FALSE,FALSE,16,TRUE,TRUE
1,Look,18,1825000,1884960,Train,FALSE,FALSE,17,TRUE,TRUE
1,Look,19,1918880,1978880,Train,FALSE,FALSE,18,TRUE,TRUE
1,Look,20,2013320,2073280,Train,FALSE,FALSE,19,TRUE,TRUE
1,Look,21,2146840,2206840,Train,FALSE,FALSE,20,TRUE,
1,Look,22,2249200,2309160,Train,FALSE,FALSE,21,TRUE,
1,Look,23,2342800,2402800,Train,FALSE,FALSE,22,TRUE,
1,Look,24,2426600,2486600,Train,FALSE,FALSE,23,TRUE,
1,Look,25,2525520,2585520,Val,FALSE,FALSE,24,TRUE,TRUE
1,Look,26,2618200,2678200,Train,FALSE,FALSE,25,TRUE,
1,Look,27,2708680,2768640,Test,FALSE,FALSE,26,TRUE,TRUE
1,Look,28,2808520,2868520,Test,FALSE,FALSE,27,TRUE,TRUE
1,Look,29,2904240,2964200,Test,FALSE,FALSE,28,TRUE,TRUE
1,Look,30,3013320,3073320,Train,FALSE,FALSE,29,TRUE,
1,Look,31,3101960,3161960,Test,FALSE,FALSE,30,TRUE,TRUE
1,Look,32,3206000,3266000,Train,FALSE,FALSE,31,TRUE,
1,Look,33,3301480,3361480,Test,FALSE,FALSE,32,TRUE,TRUE
1,Look,34,3396240,3456240,Train,FALSE,FALSE,33,TRUE,
1,Look,35,3491800,3551760,Train,FALSE,FALSE,34,TRUE,
1,Look,36,3589680,3649640,Val,FALSE,FALSE,35,TRUE,TRUE
1,Look,37,3670440,3730400,Train,FALSE,FALSE,36,TRUE,
1,Look,38,3752920,3812920,Train,FALSE,FALSE,37,TRUE,
1,Look,39,3900760,3960720,Train,FALSE,FALSE,38,TRUE,
1,Look,40,3991600,4051600,Train,FALSE,FALSE,39,TRUE,
1,Look,41,4077560,4137560,Val,FALSE,FALSE,40,TRUE,TRUE
1,Look,42,4175280,4235280,Test,FALSE,FALSE,41,TRUE,TRUE
1,Look,43,4265240,4325240,Train,FALSE,FALSE,42,TRUE,
1,Look,44,4367680,4427680,Val,FALSE,FALSE,43,TRUE,TRUE
1,Look,45,4463280,4523280,Val,FALSE,FALSE,44,TRUE,TRUE
1,Look,46,4559000,4619000,Val,FALSE,FALSE,45,TRUE,TRUE
1,Look,47,4650480,4710440,Train,FALSE,FALSE,46,TRUE,
1,Look,48,4756320,4816280,Train,FALSE,FALSE,47,TRUE,
1,Look,49,4849240,4909240,Test,FALSE,FALSE,48,TRUE,TRUE
1,Look,50,4941800,5001760,Val,FALSE,FALSE,49,,
1,Look,51,5104000,5164000,Train,FALSE,FALSE,50,TRUE,
1,Look,52,5179120,5239080,Train,FALSE,FALSE,51,TRUE,
1,Look,53,5264160,5324120,Train,FALSE,FALSE,52,TRUE,
1,Look,54,5348440,5408440,Train,FALSE,FALSE,53,TRUE,
1,Look,55,5429720,5489680,Test,FALSE,FALSE,54,,
1,Off,1,45160,105120,Test,FALSE,FALSE,0,TRUE,TRUE
1,Off,2,127840,187840,Train,FALSE,FALSE,1,TRUE,TRUE
1,Off,3,214760,274720,Train,FALSE,FALSE,2,TRUE,TRUE
1,Off,4,303720,363680,Train,FALSE,FALSE,3,TRUE,
1,Off,5,415680,475680,Train,FALSE,FALSE,4,TRUE,
1,Off,6,524520,584520,Train,FALSE,FALSE,5,TRUE,
1,Off,7,640560,700520,Train,FALSE,FALSE,6,TRUE,
1,Off,8,749720,809720,Test,FALSE,FALSE,7,,
1,Off,9,866960,926920,Train,FALSE,FALSE,8,,
1,Off,10,965760,1025760,Train,FALSE,FALSE,9,,
1,Off,11,1066600,1126600,Train,FALSE,FALSE,10,TRUE,TRUE
1,Off,12,1225120,1285080,Train,FALSE,FALSE,11,TRUE,TRUE
1,Off,13,1320600,1380560,Val,FALSE,FALSE,12,TRUE,TRUE
1,Off,14,1418640,1478600,Train,FALSE,FALSE,13,TRUE,TRUE
1,Off,15,1516040,1576000,Train,FALSE,FALSE,14,TRUE,TRUE
1,Off,16,1615280,1675280,Train,FALSE,FALSE,15,TRUE,TRUE
1,Off,17,1716560,1776520,Val,FALSE,FALSE,16,TRUE,TRUE
1,Off,18,1811440,1871440,Test,FALSE,FALSE,17,TRUE,TRUE
1,Off,19,1904760,1964760,Test,FALSE,FALSE,18,TRUE,TRUE
1,Off,20,2065040,2125000,Val,FALSE,FALSE,19,TRUE,TRUE
1,Off,21,2154160,2214160,Train,FALSE,FALSE,20,TRUE,
1,Off,22,2240400,2300360,Val,FALSE,FALSE,21,TRUE,TRUE
1,Off,23,2334800,2394760,Train,FALSE,FALSE,22,TRUE,
1,Off,24,2431120,2491120,Train,FALSE,FALSE,23,TRUE,
1,Off,25,2522160,2582160,Val,FALSE,FALSE,24,TRUE,TRUE
1,Off,26,2622680,2682640,Train,FALSE,FALSE,25,TRUE,
1,Off,27,2708640,2768600,Train,FALSE,FALSE,26,TRUE,
1,Off,28,2800640,2860640,Val,FALSE,FALSE,27,TRUE,TRUE
1,Off,29,2891000,2950960,Train,FALSE,FALSE,28,TRUE,
1,Off,30,2982160,3042160,Train,FALSE,FALSE,29,TRUE,
1,Off,31,3150400,3210360,Val,FALSE,FALSE,30,TRUE,TRUE
1,Off,32,3235480,3295440,Test,FALSE,FALSE,31,TRUE,TRUE
1,Off,33,3321600,3381560,Train,FALSE,FALSE,32,TRUE,
1,Off,34,3426720,3486720,Train,FALSE,FALSE,33,TRUE,
1,Off,35,3518960,3578920,Train,FALSE,FALSE,34,TRUE,
1,Off,36,3611880,3671880,Train,FALSE,FALSE,35,TRUE,
1,Off,37,3706400,3766360,Val,FALSE,FALSE,36,TRUE,TRUE
1,Off,38,3855880,3915880,Test,FALSE,FALSE,37,TRUE,TRUE
1,Off,39,3952600,4012560,Test,FALSE,FALSE,38,TRUE,TRUE
1,Off,40,4044680,4104680,Train,FALSE,FALSE,39,TRUE,
1,Off,41,4132000,4192000,Test,FALSE,FALSE,40,TRUE,TRUE
1,Off,42,4229240,4289200,Train,FALSE,FALSE,41,TRUE,
1,Off,43,4323160,4383120,Train,FALSE,FALSE,42,TRUE,
1,Off,44,4413520,4473480,Test,FALSE,FALSE,43,TRUE,TRUE
1,Off,45,4497560,4557560,Test,FALSE,FALSE,44,TRUE,TRUE
1,Off,46,4602240,4662240,Val,FALSE,FALSE,45,TRUE,TRUE
1,Off,47,4729760,4789720,Val,FALSE,FALSE,46,TRUE,TRUE
1,Off,48,4816600,4876600,Test,FALSE,FALSE,47,TRUE,TRUE
1,Off,49,4898240,4958240,Train,FALSE,FALSE,48,TRUE,
1,Off,50,4980040,5040000,Train,FALSE,FALSE,49,TRUE,
1,Off,51,5054080,5114080,Train,FALSE,FALSE,50,TRUE,
1,Off,52,5136320,5196320,Train,FALSE,FALSE,51,TRUE,
1,Off,53,5218480,5278480,Train,FALSE,FALSE,52,TRUE,
1,Off,54,5307160,5367160,Val,FALSE,FALSE,53,,
1,On,1,52000,111960,Train,FALSE,FALSE,0,TRUE,TRUE
1,On,2,144720,204680,Test,FALSE,FALSE,1,TRUE,TRUE
1,On,3,241080,301040,Test,FALSE,FALSE,2,TRUE,TRUE
1,On,4,344000,404000,Train,FALSE,FALSE,3,TRUE,
1,On,5,462440,522440,Train,FALSE,FALSE,4,TRUE,
1,On,6,580800,640760,Train,FALSE,FALSE,5,,
1,On,7,678280,738280,Val,FALSE,FALSE,6,TRUE,TRUE
1,On,8,779160,839120,Val,FALSE,FALSE,7,,
1,On,9,870280,930280,Test,FALSE,FALSE,8,,
1,On,10,963320,1023320,Train,FALSE,FALSE,9,,
1,On,11,1062240,1122240,Test,FALSE,FALSE,10,TRUE,TRUE
1,On,12,1158920,1218920,Train,FALSE,FALSE,11,TRUE,TRUE
1,On,13,1247440,1307400,Test,FALSE,FALSE,12,TRUE,TRUE
1,On,14,1340640,1400640,Train,FALSE,FALSE,13,TRUE,TRUE
1,On,15,1434240,1494240,Val,FALSE,FALSE,14,TRUE,TRUE
1,On,16,1538000,1597960,Test,FALSE,FALSE,15,TRUE,TRUE
1,On,17,1635760,1695720,Train,FALSE,FALSE,16,TRUE,TRUE
1,On,18,1819400,1879360,Train,FALSE,FALSE,17,TRUE,TRUE
1,On,19,1907920,1967920,Val,FALSE,FALSE,18,TRUE,TRUE
1,On,20,1994320,2054320,Val,FALSE,FALSE,19,TRUE,TRUE
1,On,21,2091760,2151760,Test,FALSE,FALSE,20,TRUE,TRUE
1,On,22,2195000,2254960,Train,FALSE,FALSE,21,TRUE,TRUE
1,On,23,2281760,2341760,Test,FALSE,FALSE,22,TRUE,TRUE
1,On,24,2372280,2432240,Train,FALSE,FALSE,23,TRUE,TRUE
1,On,25,2461720,2521680,Val,FALSE,FALSE,24,TRUE,TRUE
1,On,26,2559360,2619360,Train,FALSE,FALSE,25,TRUE,
1,On,27,2656680,2716680,Val,FALSE,FALSE,26,TRUE,TRUE
1,On,28,2747120,2807120,Train,FALSE,FALSE,27,TRUE,
1,On,29,2843800,2903760,Train,FALSE,FALSE,28,TRUE,
1,On,30,2935200,2995200,Train,FALSE,FALSE,29,TRUE,
1,On,31,3025720,3085720,Test,FALSE,FALSE,30,TRUE,TRUE
1,On,32,3120400,3180400,Train,FALSE,FALSE,31,TRUE,
1,On,33,3211360,3271360,Train,FALSE,FALSE,32,TRUE,
1,On,34,3323720,3383720,Train,FALSE,FALSE,33,TRUE,
1,On,35,3472520,3532480,Train,FALSE,FALSE,34,TRUE,
1,On,36,3565320,3625280,Train,FALSE,FALSE,35,TRUE,
1,On,37,3658960,3718920,Val,FALSE,FALSE,36,TRUE,TRUE
1,On,38,3752400,3812400,Train,FALSE,FALSE,37,TRUE,
1,On,39,3838520,3898520,Val,FALSE,FALSE,38,TRUE,TRUE
1,On,40,3923040,3983000,Train,FALSE,FALSE,39,TRUE,
1,On,41,4008320,4068320,Train,FALSE,FALSE,40,TRUE,
1,On,42,4098320,4158280,Train,FALSE,FALSE,41,TRUE,
1,On,43,4190960,4250960,Train,FALSE,FALSE,42,TRUE,
1,On,44,4282240,4342200,Train,FALSE,FALSE,43,TRUE,
1,On,45,4372120,4432080,Train,FALSE,FALSE,44,TRUE,
1,On,46,4464280,4524280,Train,FALSE,FALSE,45,TRUE,
1,On,47,4548360,4608320,Train,FALSE,FALSE,46,TRUE,
1,On,48,4628120,4688080,Train,FALSE,FALSE,47,TRUE,
1,On,49,4712120,4772080,Train,FALSE,FALSE,48,TRUE,
1,On,50,4794840,4854840,Train,FALSE,FALSE,49,TRUE,
1,On,51,4879880,4939880,Val,FALSE,FALSE,50,TRUE,TRUE
1,On,52,4963000,5022960,Train,FALSE,FALSE,51,,
1,On,53,5052880,5112840,Test,FALSE,FALSE,52,TRUE,TRUE
1,On,54,5139320,5199320,Val,FALSE,FALSE,53,TRUE,TRUE
1,On,55,5238320,5298280,Train,FALSE,FALSE,54,,
1,On,56,5329880,5389880,Test,FALSE,FALSE,55,TRUE,TRUE
1,One,1,53880,113880,Train,FALSE,FALSE,0,TRUE,TRUE
1,One,2,149280,209280,Test,FALSE,FALSE,1,TRUE,TRUE
1,One,3,241680,301640,Val,FALSE,FALSE,2,TRUE,TRUE
1,One,4,346680,406640,Train,FALSE,FALSE,3,TRUE,
1,One,5,444800,504800,Val,FALSE,FALSE,4,TRUE,TRUE
1,One,6,542960,602920,Val,FALSE,FALSE,5,TRUE,TRUE
1,One,7,637680,697680,Train,FALSE,FALSE,6,TRUE,
1,One,8,729680,789680,Train,FALSE,FALSE,7,,
1,One,9,825600,885560,Train,FALSE,FALSE,8,,
1,One,10,921560,981560,Val,FALSE,FALSE,9,,
1,One,11,1017600,1077560,Test,FALSE,FALSE,10,TRUE,TRUE
1,One,12,1115080,1175040,Train,FALSE,FALSE,11,TRUE,TRUE
1,One,13,1210160,1270160,Test,FALSE,FALSE,12,TRUE,TRUE
1,One,14,1302560,1362520,Train,FALSE,FALSE,13,TRUE,TRUE
1,One,15,1406160,1466120,Train,FALSE,FALSE,14,TRUE,TRUE
1,One,16,1503560,1563520,Train,FALSE,FALSE,15,TRUE,TRUE
1,One,17,1603480,1663480,Test,FALSE,FALSE,16,TRUE,TRUE
1,One,18,1708720,1768680,Test,FALSE,FALSE,17,TRUE,TRUE
1,One,19,1807840,1867800,Train,FALSE,FALSE,18,TRUE,TRUE
1,One,20,1905840,1965840,Train,FALSE,FALSE,19,TRUE,TRUE
1,One,21,1997960,2057960,Train,FALSE,FALSE,20,TRUE,
1,One,22,2090400,2150360,Val,FALSE,FALSE,21,TRUE,TRUE
1,One,23,2182120,2242120,Test,FALSE,FALSE,22,TRUE,TRUE
1,One,24,2282480,2342480,Train,FALSE,FALSE,23,TRUE,
1,One,25,2377280,2437280,Train,FALSE,FALSE,24,TRUE,
1,One,26,2507720,2567680,Train,FALSE,FALSE,25,TRUE,
1,One,27,2606720,2666720,Train,FALSE,FALSE,26,TRUE,
1,One,28,2703440,2763440,Train,FALSE,FALSE,27,TRUE,
1,One,29,2810640,2870640,Train,FALSE,FALSE,28,TRUE,
1,One,30,2984760,3044720,Train,FALSE,FALSE,29,TRUE,
1,One,31,3086000,3145960,Val,FALSE,FALSE,30,TRUE,TRUE
1,One,32,3173480,3233480,Test,FALSE,FALSE,31,TRUE,TRUE
1,One,33,3274040,3334000,Train,FALSE,FALSE,32,TRUE,
1,One,34,3381680,3441680,Val,FALSE,FALSE,33,TRUE,TRUE
1,One,35,3495040,3555000,Val,FALSE,FALSE,34,TRUE,TRUE
1,One,36,3604360,3664360,Train,FALSE,FALSE,35,TRUE,
1,One,37,3705760,3765720,Train,FALSE,FALSE,36,TRUE,
1,One,38,3805880,3865880,Test,FALSE,FALSE,37,TRUE,TRUE
1,One,39,3903960,3963920,Train,FALSE,FALSE,38,TRUE,
1,One,40,4010800,4070760,Train,FALSE,FALSE,39,TRUE,
1,One,41,4112880,4172880,Train,FALSE,FALSE,40,TRUE,
1,One,42,4212480,4272440,Train,FALSE,FALSE,41,TRUE,
1,One,43,4333680,4393680,Train,FALSE,FALSE,42,TRUE,
1,One,44,4442600,4502560,Val,FALSE,FALSE,43,TRUE,TRUE
1,One,45,4550480,4610480,Train,FALSE,FALSE,44,TRUE,
1,One,46,4660520,4720520,Test,FALSE,FALSE,45,TRUE,TRUE
1,One,47,4761440,4821440,Val,FALSE,FALSE,46,TRUE,TRUE
1,One,48,4867960,4927920,Train,FALSE,FALSE,47,TRUE,
1,One,49,4968520,5028520,Test,FALSE,FALSE,48,TRUE,TRUE
1,One,50,5068440,5128440,Train,FALSE,FALSE,49,TRUE,
1,One,51,5175520,5235520,Test,FALSE,FALSE,50,,
1,One,52,5271960,5331960,Train,FALSE,FALSE,51,TRUE,
1,One,53,5371440,5431440,Train,FALSE,FALSE,52,TRUE,
1,One,54,5478880,5538880,Val,FALSE,FALSE,53,TRUE,TRUE
1,Reverse,1,72000,132000,Train,FALSE,FALSE,0,TRUE,TRUE
1,Reverse,2,196920,256880,Test,FALSE,FALSE,1,TRUE,TRUE
1,Reverse,3,340320,400320,Train,FALSE,FALSE,2,TRUE,TRUE
1,Reverse,4,463000,523000,Train,FALSE,FALSE,3,TRUE,
1,Reverse,5,581200,641160,Test,FALSE,FALSE,4,TRUE,TRUE
1,Reverse,6,703360,763360,Train,FALSE,FALSE,5,TRUE,
1,Reverse,7,823200,883200,Train,FALSE,FALSE,6,,
1,Reverse,8,936720,996720,Test,FALSE,FALSE,7,TRUE,TRUE
1,Reverse,9,1048760,1108720,Train,FALSE,FALSE,8,,
1,Reverse,10,1216160,1276120,Test,FALSE,FALSE,9,,
1,Reverse,11,1321360,1381360,Test,FALSE,FALSE,10,TRUE,TRUE
1,Reverse,12,1424280,1484280,Val,FALSE,FALSE,11,TRUE,TRUE
1,Reverse,13,1529360,1589360,Train,FALSE,FALSE,12,TRUE,TRUE
1,Reverse,14,1630360,1690360,Test,FALSE,FALSE,13,TRUE,TRUE
1,Reverse,15,1727320,1787320,Val,FALSE,FALSE,14,TRUE,TRUE
1,Reverse,16,1819880,1879840,Train,FALSE,FALSE,15,TRUE,TRUE
1,Reverse,17,1913960,1973960,Train,FALSE,FALSE,16,TRUE,TRUE
